<h2>Plants Toxic to Cats</h2>
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/japanese-yew">,Japanese Yew,Taxus sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/jerusalem-cherry">,Jerusalem Cherry,Solanum pseudocapsicum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/jerusalem-oak">,Jerusalem Oak,Ambrosia mexicana
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/jonquil">,Jonquil,Narcissus jonquilla
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/kaffir-lily">,Kaffir Lily,Clivia minata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/kalanchoe">,Kalanchoe,Kalanchoe spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/kiss-me-quick">,Kiss-me-quick,Brunfelsia species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/klamath-weed">,Klamath Weed,Hypericum perforatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/kudu-lily">,Kudu Lily,Adenium obesum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lace-fern">,Lace Fern,Asparagus densiflorus cv sprengeri
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lacy-tree-philodendron">,Lacy Tree Philodendron,Philodendron selloum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lady-night">,Lady-of-the-night,Brunfelsia species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lambkill">,Lambkill,Kalmia augustifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lantana">,Lantana,Lantana camara
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/larkspur">,Larkspur,Delphinium species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/laurel">,Laurel,Kalmia latifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lavender">,Lavender,Lavendula&nbsp;angustifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/leatherflower">,Leatherflower,Clematis sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/leek">,Leek,Allium ampeloprasum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lemon">,Lemon,Citrus limonia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lemon-grass">,Lemon Grass,Cymbopogon citratus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lemon-verbena">,Lemon Verbena,Aloysia triphylla
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lenten-rose">,Lenten Rose,Helleborus niger
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lily">,Lily,Lilium species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lily-palace">,Lily of the Palace,Hippeastrum spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lily-valley">,Lily of the Valley,Convallaria majalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lily-valley-bush">,Lily-of-the-Valley Bush,Pieris japonica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lime">,Lime,Citrus aurantifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lobelia">,Lobelia,Lobelia cardinalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/locust">,Locust,Robinia spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lord-and-ladies">,Lord-and-Ladies,Arum maculatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/lovage">,Lovage,Levisticum officinale
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/madagascar-dragon-tree">,Madagascar Dragon Tree,Dracaena marginata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/maidens-breath">,Maidens Breath,Gypsophila elegans
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/malanga">,Malanga,Colocasia esculenta
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/maleberry">,Maleberry,Lyonia sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mapleleaf-begonia">,Mapleleaf Begonia,Begonia cleopatra
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/marble-queen">,Marble Queen,Scindapsus aureus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/marijuana">,Marijuana,Cannabis sativa
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/marjoram">,Marjoram,Origanum majorana
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mauna-loa-peace-lily">,Mauna Loa Peace Lily,Spathiphyllum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mayapple">,Mayapple,Podophyllum peltatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mayweed">,Mayweed,Anthemis cotula
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/meadow-saffron">,Meadow Saffron,Colchicum autumnale
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/medicine-plant">,Medicine Plant,
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/metallic-leaf-begonia">,Metallic Leaf Begonia,Begonia metallica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mexican-breadfruit">,Mexican Breadfruit,Monstera deliciosa
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/milfoil">,Milfoil,Achillea millefolium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/milkweed">,Milkweed,Asclepias species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mint">,Mint,Mentha&nbsp;sp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mistletoe-american">,Mistletoe "American",Phoradendron flavescens
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mock-azalea">,Mock Azalea,Adenium obesum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mole-bean-plant">,Mole Bean Plant,Ricinus communis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/morning-glory">,Morning Glory,Ipomoea spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/morning-noon-and-night">,Morning-Noon-and-Night,Brunfelsia species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/moss-rose">,Moss Rose,Portulaca oleracea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-millions">,Mother of Millions,Kalanchoe tubiflora
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-law">,Mother-in-Law,Monstera deliciosa
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-law-plant">,Mother-In-Law Plant,Kalanchoe tubiflora
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mother-laws-tongue">,Mother-in-Law’s Tongue,Sansevieria trifasciata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/mum">,Mum,Chrysanthemum spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/naked-lady">,Naked Lady,Amaryllis spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nandina">,Nandina,Nandina domestica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/narcissus">,Narcissus,Narcissus spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nasturtium-watercress">,Nasturtium (Watercress),Nasturtium officinale
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/needlepoint-ivy">,Needlepoint Ivy,Hedera helix
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nephthytis">,Nephthytis,Syngonium podophyllum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nicotiana">,Nicotiana,Nicotiana glauca
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/nightshade">,Nightshade,Solanum spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/octopus-tree">,Octopus Tree,Schefflera or Brassia actinoplylla
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/oilcloth-flower">,Oilcloth Flower,Anthurium scherzeranum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/oleander">,Oleander,Nerium oleander
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/onion">,Onion,Allium cepa
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/orange">,Orange,Citrus sinensis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/orange-day-lily">,Orange Day Lily,Hemerocallis graminea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/oregano">,Oregano,Origanum vulgare&nbsp;hirtum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/oregon-holly">,Oregon Holly,Ilex opaca
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/ornamental-pepper">,Ornamental Pepper,Solanum pseudocapsicum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pacific-yew">,Pacific Yew,Taxus brevifolia
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/painters-pallette">,Painter's Pallette,Anthurium scherzeranum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/palm-lily">,Palm Lily,Cordyline australis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/panda-plant">,Panda Plant,Philodendron bipennifolium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/paper-white">,Paper White,Narcissus spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/paraguayan-jasmine">,Paraguayan Jasmine,Brunfelsia species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/parsley">,Parsley,Petroselinum crispum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peace-begonia">,Peace Begonia,Begonia rex 'peace'
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peace-lily">,Peace Lily,Spathiphyllum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peach">,Peach,Prunus persica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peacock-flower">,Peacock Flower,Caesalpinia pulcherrima
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pencil-cactus">,Pencil Cactus,Euphorbia tirucalli
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/peony">,Peony,Paeonis officinalis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/perennial-pea">,Perennial Pea,Lathyrus latifolius
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/periwinkle">,Periwinkle,Vinca rosea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/philodendron-pertusum">,Philodendron Pertusum,Philodendron spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pie-plant">,Pie Plant,Rheum rhabarbarium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pieris">,Pieris,Pieris japonica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pig-lily">,Pig Lily,Zantedeschia aethiopica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pigtail-plant">,Pigtail Plant,Anthurium scherzeranum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pink-pearl">,Pink Pearl,Begonia semperflorens cultivar
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pinks">,Pinks,Dianthus caryophyllus
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/plantain-lily">,Plantain Lily,Hosta plantaginea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/plum">,Plum,Prunus domestica
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/plumosa-fern">,Plumosa Fern,Asparagus densiflorus cv sprengeri
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poinciana">,Poinciana,Caesalpinia gilliessi
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poinsettia">,Poinsettia,Euphorbia pulcherrima
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poison-daisy">,Poison Daisy,Anthemis cotula
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poison-hemlock">,Poison Hemlock,Conium maculatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/poison-parsnip">,Poison Parsnip,Cicuta maculata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/portulaca">,Portulaca,Portulaca oleracea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/prayer-bean">,Prayer Bean,Abrus precatorius
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/pride-india">,Pride-of-India,Melia azedarach
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/primrose">,Primrose,Primula vulgaris
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/privet">,Privet,Ligustrum japonicum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/purslane">,Purslane,Portulaca oleracea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/racemose-asparagus">,Racemose asparagus,Asparagus densiflorus cv sprengeri
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/ragwort">,Ragwort,Senecio species
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rangers-button">,Ranger's Button,Sphenosciadium capitellatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-emerald">,Red Emerald,Philodendron bipennifolium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-lily">,Red Lily,Lilium umbellatum
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-princess">,Red Princess,Philodendron bipennifolium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/red-marginated-dracaena">,Red-Marginated Dracaena,Dracaena marginata
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rex-begonia">,Rex Begonia,Begonia rex
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rhododendron">,Rhododendron,Rhododendron spp
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rhubarb">,Rhubarb,Rheum rhabarbarium
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/ribbon-plant">,Ribbon Plant,Dracaena spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/ridderstjerne">,Ridderstjerne,Hippeastrum spp.
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rock-moss">,Rock Moss,Portulaca oleracea
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/roman-chamomile">,Roman Chamomile,Anthemis nobilis
<a href="https://www.aspca.org/pet-care/animal-poison-control/toxic-and-non-toxic-plants/rosebay">,Rosebay,Rhododendron spp
